Assignment_time Pickup_time Courier_ID Orders
385 394.0 c44 o462
460 471.0 c44 o953
295 306.0 c46 o663
315 323.0 c46 o196
340 348.0 c46 o339
355 366.0 c46 o514
380 386.0 c46 o915
405 412.0 c46 o125
445 453.0 c46 o261
320 333.0 c47 o27
350 360.0 c47 o927
370 379.0 c47 o808
390 400.0 c47 o733
405 414.0 c47 o331
425 432.0 c47 o807
465 474.0 c47 o157
300 309.0 c48 o424
315 325.0 c48 o868
335 349.0 c48 o19
355 368.0 c48 o959
380 388.0 c48 o93
400 408.0 c48 o965
425 433.0 c48 o488
450 465.0 c48 o540
345 358.0 c49 o605
360 374.0 c49 o442
400 407.0 c49 o423
410 422.0 c49 o839
440 448.0 c49 o399
460 470.0 c49 o967
315 327.0 c50 o217
340 350.0 c50 o139
355 368.0 c50 o769
385 392.0 c50 o492
400 413.0 c50 o86 o215
455 464.0 c50 o577
305 315.0 c51 o88
325 333.0 c51 o715
340 348.0 c51 o591
345 360.0 c51 o8
405 415.0 c51 o625
440 449.0 c51 o449
465 477.0 c51 o761
320 326.0 c52 o385
340 351.0 c52 o296
360 370.0 c52 o728
380 388.0 c52 o901
400 412.0 c52 o429
455 465.0 c52 o697
360 376.0 c53 o607
380 392.0 c53 o184
395 405.0 c53 o91
445 453.0 c53 o604
465 476.0 c53 o505
300 306.0 c55 o450
320 332.0 c55 o251
345 355.0 c55 o220
355 369.0 c55 o483
375 389.0 c55 o590
440 448.0 c55 o930
470 480.0 c55 o209 o862
320 330.0 c56 o210
330 341.0 c56 o198
345 359.0 c56 o958
370 379.0 c56 o667
395 400.0 c56 o324
405 414.0 c56 o653
450 458.0 c56 o547
300 308.0 c57 o811
310 325.0 c57 o626
345 359.0 c57 o201
390 397.0 c57 o101
400 412.0 c57 o496
445 454.0 c57 o834
465 473.0 c57 o835
320 332.0 c59 o672
350 361.0 c59 o346
365 377.0 c59 o642
395 403.0 c59 o793
410 417.0 c59 o361
425 433.0 c59 o876
450 460.0 c59 o569
465 473.0 c59 o636
355 371.0 c60 o857
385 395.0 c60 o57
400 411.0 c60 o288
420 431.0 c60 o430
450 459.0 c60 o652
350 365.0 c61 o630
370 385.0 c61 o387
385 396.0 c61 o730
405 421.0 c61 o111
460 470.0 c61 o338
345 360.0 c63 o141
360 374.0 c63 o859
390 400.0 c63 o856
360 376.0 c65 o627
395 404.0 c65 o841
415 429.0 c65 o242
450 458.0 c65 o763
470 480.0 c65 o852
485 501.0 c66 o58
520 526.0 c66 o441
540 546.0 c66 o310
570 578.0 c66 o908
590 602.0 c66 o473
485 501.0 c67 o760
530 537.0 c67 o357
545 556.0 c67 o448
560 570.0 c67 o287
580 587.0 c67 o519
605 613.0 c67 o497
625 634.0 c67 o743
645 658.0 c67 o317
490 502.0 c68 o661
530 537.0 c68 o501
495 510.0 c69 o285
510 525.0 c69 o397
530 541.0 c69 o213
575 583.0 c69 o506
490 506.0 c70 o431
525 537.0 c70 o567
545 555.0 c70 o579
565 574.0 c70 o758
585 594.0 c70 o292
610 618.0 c70 o77
635 647.0 c70 o528
475 489.0 c71 o176
490 501.0 c71 o644
515 529.0 c71 o275
550 557.0 c71 o524
575 585.0 c71 o107
595 604.0 c71 o68
625 633.0 c71 o12
645 656.0 c71 o551
485 497.0 c72 o491
515 524.0 c72 o316
530 540.0 c72 o689
555 562.0 c72 o155
585 594.0 c72 o121
605 615.0 c72 o413
635 644.0 c72 o402
495 509.0 c73 o404
525 537.0 c73 o886
560 570.0 c73 o451
585 590.0 c73 o651
605 614.0 c73 o778
620 629.0 c73 o195
645 658.0 c73 o948
480 489.0 c74 o243
495 512.0 c74 o694
520 528.0 c74 o933
540 548.0 c74 o675
560 569.0 c74 o650
575 586.0 c74 o837
595 605.0 c74 o458
615 624.0 c74 o1
635 646.0 c74 o553
480 490.0 c75 o574
530 542.0 c75 o799
575 588.0 c75 o813
600 613.0 c75 o268
635 650.0 c75 o49
485 494.0 c76 o531
505 517.0 c76 o152
525 535.0 c76 o465
570 584.0 c76 o328
590 602.0 c76 o308
605 617.0 c76 o589
630 639.0 c76 o352
475 490.0 c77 o892
490 506.0 c77 o295
535 547.0 c77 o115
570 579.0 c77 o146
590 600.0 c77 o877
635 646.0 c77 o887
475 494.0 c78 o831
495 507.0 c78 o788
510 522.0 c78 o126
530 542.0 c78 o192
560 568.0 c78 o373
575 585.0 c78 o76
595 604.0 c78 o15
605 616.0 c78 o504
625 635.0 c78 o248
640 654.0 c78 o620
495 510.0 c79 o655
515 527.0 c79 o147
545 552.0 c79 o135
475 488.0 c80 o244
505 517.0 c80 o714
530 538.0 c80 o419
520 531.0 c81 o269
475 486.0 c82 o119
495 513.0 c82 o480
585 594.0 c82 o489
620 629.0 c82 o889
495 505.0 c84 o51
525 536.0 c84 o264
575 583.0 c84 o223
595 606.0 c84 o252
620 630.0 c84 o447
640 651.0 c84 o403
480 495.0 c85 o498
500 520.0 c85 o452
485 496.0 c86 o905
500 512.0 c86 o87
530 540.0 c86 o768
550 559.0 c86 o474
570 585.0 c86 o939
590 603.0 c86 o565
645 657.0 c86 o707
475 494.0 c88 o595
510 522.0 c88 o408
500 511.0 c89 o22
540 554.0 c89 o588
580 587.0 c89 o641
605 617.0 c89 o679
630 638.0 c89 o639
640 655.0 c89 o671
540 549.0 c90 o426
570 583.0 c90 o202
590 599.0 c90 o47
610 623.0 c90 o291
630 639.0 c90 o289
480 489.0 c91 o754
490 510.0 c91 o459
515 527.0 c91 o940
575 580.0 c91 o828
645 651.0 c91 o131
515 528.0 c92 o709
535 549.0 c92 o800
550 560.0 c92 o120
475 492.0 c93 o815
515 527.0 c93 o842
580 586.0 c93 o609
645 676.0 c94 o178
680 694.0 c94 o85
475 489.0 c95 o646
500 509.0 c95 o222
520 529.0 c95 o622
535 551.0 c95 o406
560 567.0 c95 o467
585 595.0 c95 o470
605 612.0 c95 o727
625 634.0 c95 o440
485 500.0 c96 o401
520 530.0 c96 o266
535 551.0 c96 o500
565 574.0 c96 o445
640 654.0 c96 o692
475 490.0 c97 o485
510 524.0 c97 o460
550 560.0 c97 o884
500 510.0 c98 o409
525 533.0 c98 o523
550 558.0 c98 o851
480 488.0 c99 o585
495 504.0 c99 o265
525 535.0 c99 o154
545 554.0 c99 o805
485 498.0 c100 o738
505 517.0 c100 o186
525 537.0 c100 o106
570 583.0 c100 o161
595 602.0 c100 o300
610 621.0 c100 o360
480 486.0 c101 o779
495 508.0 c101 o257
580 587.0 c101 o411
635 644.0 c101 o718
610 619.0 c102 o124
635 642.0 c102 o129
665 676.0 c103 o510
680 692.0 c103 o944
700 717.0 c103 o704
720 732.0 c103 o54
740 754.0 c103 o200
675 682.0 c104 o70
690 702.0 c104 o960
715 731.0 c104 o668
750 759.0 c104 o315
785 794.0 c104 o231
815 824.0 c104 o592
665 671.0 c105 o168
675 687.0 c105 o229
690 704.0 c105 o682
710 731.0 c105 o893
740 746.0 c105 o864
785 796.0 c105 o393
825 833.0 c105 o575
695 708.0 c106 o538
730 736.0 c106 o194
765 775.0 c106 o956
795 806.0 c106 o719
815 827.0 c106 o302
845 853.0 c106 o829
860 868.0 c106 o795
875 885.0 c106 o583
665 679.0 c107 o566
675 689.0 c107 o739
690 702.0 c107 o624
700 720.0 c107 o872
725 736.0 c107 o849
750 758.0 c107 o382
765 774.0 c107 o418
790 796.0 c107 o628
810 821.0 c107 o60
705 715.0 c108 o114
685 696.0 c109 o564
705 726.0 c109 o774
725 736.0 c109 o476
665 677.0 c110 o232
680 692.0 c110 o755
700 718.0 c110 o670
730 736.0 c110 o371
740 751.0 c110 o818
755 767.0 c110 o717
775 787.0 c110 o708
800 808.0 c110 o208
655 667.0 c111 o118
690 705.0 c111 o117
710 725.0 c111 o875
735 744.0 c111 o59
755 764.0 c111 o809
770 780.0 c111 o515
785 794.0 c111 o13
800 811.0 c111 o643
830 838.0 c111 o212
700 721.0 c112 o343
730 740.0 c112 o701
760 770.0 c112 o557
800 810.0 c112 o175
875 887.0 c112 o796
675 694.0 c113 o92
705 723.0 c113 o436
735 747.0 c113 o509
750 760.0 c113 o897
770 776.0 c113 o369
790 799.0 c113 o633
805 814.0 c113 o617
865 875.0 c113 o191
665 675.0 c115 o105
675 686.0 c115 o329
685 702.0 c115 o741
710 723.0 c115 o785
730 738.0 c115 o756
760 772.0 c115 o391
785 793.0 c115 o188
800 806.0 c115 o696
820 827.0 c115 o66
835 844.0 c115 o801
875 883.0 c115 o183
690 704.0 c116 o163
720 731.0 c116 o823
745 758.0 c116 o172
770 777.0 c116 o731
795 805.0 c116 o706
815 824.0 c116 o534
685 705.0 c117 o143
705 719.0 c117 o388
730 737.0 c117 o340
760 769.0 c117 o532
795 807.0 c117 o21
820 829.0 c117 o174
870 880.0 c117 o140
890 899.0 c117 o599
670 681.0 c118 o816
690 710.0 c118 o162
710 726.0 c118 o185
740 751.0 c118 o943
765 774.0 c118 o414
795 808.0 c118 o726
810 822.0 c118 o657
700 719.0 c119 o425
730 742.0 c119 o128
765 773.0 c119 o290
785 795.0 c119 o144
805 815.0 c119 o267
825 832.0 c119 o683
670 681.0 c120 o237
685 700.0 c120 o221
705 721.0 c120 o931
720 735.0 c120 o660
740 753.0 c120 o888
770 778.0 c120 o407
785 795.0 c120 o573
810 818.0 c120 o177
820 832.0 c120 o765
870 877.0 c120 o342
885 894.0 c120 o845
670 688.0 c121 o304
695 725.0 c121 o234
740 752.0 c121 o263
770 779.0 c121 o792
820 832.0 c121 o455
690 709.0 c122 o278
720 727.0 c122 o545
735 743.0 c122 o916
760 769.0 c122 o929
780 788.0 c122 o67
795 805.0 c122 o151
815 825.0 c122 o951
835 843.0 c122 o405
880 890.0 c122 o751 o230
675 696.0 c123 o608
710 722.0 c123 o207
725 736.0 c123 o314
745 757.0 c123 o932
760 769.0 c123 o420
780 788.0 c123 o790
665 675.0 c124 o923
685 705.0 c124 o350
705 717.0 c124 o568
725 738.0 c124 o417
750 760.0 c124 o610
770 779.0 c124 o444
780 790.0 c124 o333
800 809.0 c124 o606
830 838.0 c124 o740
685 700.0 c125 o597
700 712.0 c125 o320
725 734.0 c125 o621
745 756.0 c125 o52
765 776.0 c125 o294
785 793.0 c125 o89
805 812.0 c125 o258
820 827.0 c125 o69
665 672.0 c126 o820
680 692.0 c126 o677
695 709.0 c126 o861
710 724.0 c126 o271
735 745.0 c126 o770
760 765.0 c126 o33
775 784.0 c126 o593
795 806.0 c126 o18
815 826.0 c126 o746
695 708.0 c127 o753
715 727.0 c127 o558
740 750.0 c127 o836
795 805.0 c127 o603
820 830.0 c127 o71
700 720.0 c128 o664
725 739.0 c128 o850
785 792.0 c128 o102
805 813.0 c128 o306
815 829.0 c128 o516
670 677.0 c129 o35
695 712.0 c129 o100
730 739.0 c129 o698
740 751.0 c129 o695
760 769.0 c129 o783
660 666.0 c130 o600
670 683.0 c130 o211
690 707.0 c130 o699
710 725.0 c130 o82
735 743.0 c130 o11
760 766.0 c130 o17
785 794.0 c130 o80
810 819.0 c130 o736
700 729.0 c131 o134
735 747.0 c131 o724
750 761.0 c131 o453
765 775.0 c131 o529
790 797.0 c131 o475
820 827.0 c131 o803
890 899.0 c131 o384
660 670.0 c132 o493
675 691.0 c132 o894
695 720.0 c132 o362
730 739.0 c132 o336
755 763.0 c132 o830
780 788.0 c132 o659
795 807.0 c132 o705
810 822.0 c132 o313
880 888.0 c132 o299
675 683.0 c133 o307
685 700.0 c133 o99
715 728.0 c133 o97
730 745.0 c133 o847
800 808.0 c133 o326
705 730.0 c134 o691
735 745.0 c134 o341
750 760.0 c134 o156
770 777.0 c134 o286
675 694.0 c135 o527
695 712.0 c135 o598
735 744.0 c135 o780
760 771.0 c135 o226
780 788.0 c135 o376
800 810.0 c135 o686
820 826.0 c135 o415
835 844.0 c135 o865
870 877.0 c135 o216
890 900.0 c135 o681
690 707.0 c136 o966
715 737.0 c136 o525
745 756.0 c136 o247
890 900.0 c136 o921
665 672.0 c137 o348
685 697.0 c137 o79
705 718.0 c137 o685
720 732.0 c137 o280
740 753.0 c137 o20
800 810.0 c137 o205
820 830.0 c137 o735
670 678.0 c138 o130
685 699.0 c138 o64
700 717.0 c138 o283
725 736.0 c138 o40
740 752.0 c138 o771
765 774.0 c138 o395
790 801.0 c138 o94
815 824.0 c138 o42
670 677.0 c140 o28
685 695.0 c140 o193
700 718.0 c140 o25
735 744.0 c140 o512
755 765.0 c140 o870
775 784.0 c140 o334
885 895.0 c140 o613
710 722.0 c141 o464
740 749.0 c141 o687
765 774.0 c141 o224
790 800.0 c141 o612
815 825.0 c141 o437
830 839.0 c141 o903
675 696.0 c142 o494
705 724.0 c142 o890
740 749.0 c142 o164
755 765.0 c142 o578
770 780.0 c142 o389
790 799.0 c142 o44
805 814.0 c142 o187
820 828.0 c142 o262
695 714.0 c143 o662
730 737.0 c143 o665
740 753.0 c143 o153
765 774.0 c143 o912
780 788.0 c143 o45
795 804.0 c143 o203
815 824.0 c143 o869
830 838.0 c143 o619
860 866.0 c143 o541
870 877.0 c143 o844
885 897.0 c143 o486
675 698.0 c144 o594
705 725.0 c144 o952
740 749.0 c144 o3
755 763.0 c144 o810
770 783.0 c144 o757
785 795.0 c144 o522
810 819.0 c144 o83
670 680.0 c145 o637
685 699.0 c145 o434
715 725.0 c145 o487
740 751.0 c145 o900
765 772.0 c145 o284
795 804.0 c145 o499
810 818.0 c145 o43
825 835.0 c145 o947
680 690.0 c146 o359
695 713.0 c146 o246 o375
735 745.0 c146 o34
755 767.0 c146 o576
785 797.0 c146 o777
800 810.0 c146 o250
825 834.0 c146 o772
680 696.0 c147 o379
695 712.0 c147 o190
715 733.0 c147 o674
745 758.0 c147 o5
775 785.0 c147 o833
810 820.0 c147 o502
820 831.0 c147 o825
675 694.0 c148 o457
700 730.0 c149 o723
740 755.0 c149 o181
790 798.0 c149 o508
875 881.0 c149 o917
890 898.0 c149 o109
740 753.0 c151 o544
770 780.0 c151 o428
795 802.0 c151 o645
820 830.0 c151 o623
880 886.0 c151 o495
715 729.0 c152 o305
740 748.0 c152 o7
775 785.0 c152 o586
795 805.0 c152 o322
825 834.0 c152 o214
875 882.0 c152 o478
750 762.0 c153 o236
775 787.0 c153 o253
790 798.0 c153 o149
810 818.0 c153 o867
825 833.0 c153 o239
755 766.0 c154 o819
775 784.0 c154 o38
725 741.0 c156 o309
750 759.0 c156 o165
800 813.0 c157 o688
820 829.0 c157 o878
870 876.0 c157 o438
880 888.0 c157 o535
760 766.0 c158 o832
785 795.0 c158 o543
810 819.0 c158 o31
820 831.0 c158 o910
875 883.0 c158 o260
715 732.0 c159 o255
740 747.0 c159 o618
755 762.0 c159 o784
790 797.0 c159 o880
735 747.0 c160 o676
760 770.0 c160 o16
785 794.0 c160 o227
810 818.0 c160 o744
720 734.0 c161 o742
745 755.0 c161 o747
775 787.0 c161 o556
805 814.0 c161 o169
830 840.0 c161 o748
715 736.0 c163 o240
740 756.0 c163 o484
785 795.0 c163 o920
800 809.0 c163 o750
745 755.0 c164 o955
715 729.0 c166 o24
735 742.0 c166 o773
750 757.0 c166 o922
770 779.0 c166 o390
795 806.0 c166 o614
820 830.0 c166 o410 o138
870 877.0 c166 o775
890 899.0 c166 o941
740 752.0 c167 o9
765 775.0 c167 o218
780 789.0 c167 o678
795 805.0 c167 o270
810 819.0 c167 o344
820 831.0 c167 o928
715 726.0 c168 o365
740 750.0 c168 o461
770 778.0 c168 o254
810 819.0 c168 o62
825 835.0 c168 o615
865 874.0 c168 o882
885 896.0 c168 o871
715 729.0 c169 o822
740 751.0 c169 o507
765 774.0 c169 o896
845 852.0 c169 o95
885 894.0 c169 o55
725 737.0 c171 o454
745 757.0 c171 o858
785 795.0 c171 o416
875 883.0 c171 o332
715 731.0 c172 o36
740 748.0 c172 o764
750 762.0 c172 o14
790 800.0 c172 o782
815 826.0 c172 o863
735 747.0 c174 o840
775 785.0 c174 o98
800 809.0 c174 o526
835 844.0 c174 o327
880 887.0 c174 o537
890 900.0 c174 o386
875 884.0 c180 o866
900 914.0 c180 o479
930 939.0 c180 o412
885 892.0 c181 o961
905 918.0 c181 o349
930 938.0 c181 o325
950 958.0 c181 o654
970 992.0 c181 o148
910 922.0 c182 o481
880 890.0 c183 o873
890 907.0 c183 o781
925 938.0 c183 o766
950 958.0 c183 o555
880 890.0 c185 o41
900 913.0 c185 o298
915 926.0 c185 o228
880 889.0 c186 o225
905 917.0 c186 o65
930 938.0 c186 o74
875 882.0 c187 o542
890 911.0 c187 o347
920 931.0 c187 o843
945 954.0 c187 o533
910 923.0 c188 o159
935 947.0 c188 o789
870 877.0 c189 o581
890 901.0 c189 o911
905 916.0 c189 o745
925 933.0 c189 o539
950 958.0 c189 o759
910 927.0 c190 o238
940 950.0 c190 o895
880 891.0 c191 o511
905 918.0 c191 o427
935 943.0 c191 o256
970 981.0 c191 o647
995 1003.0 c191 o838
880 889.0 c193 o656
890 904.0 c193 o550
915 930.0 c193 o950
935 944.0 c193 o913
885 898.0 c194 o806
905 918.0 c194 o963
925 937.0 c194 o503
920 932.0 c196 o946
945 957.0 c196 o354
890 903.0 c198 o570
910 921.0 c198 o472
935 943.0 c198 o826
955 969.0 c198 o189
980 991.0 c198 o396
905 923.0 c199 o303
940 954.0 c199 o380
965 987.0 c199 o337
960 978.0 c200 o635
980 994.0 c200 o964
1005 1015.0 c200 o549
960 978.0 c203 o330
900 908.0 c204 o72
920 932.0 c204 o312
945 954.0 c204 o158
965 980.0 c204 o127
900 915.0 c205 o554
920 932.0 c205 o276
945 952.0 c205 o463
960 968.0 c205 o732
970 985.0 c205 o631
895 909.0 c206 o122
920 927.0 c206 o658
930 942.0 c206 o166
945 955.0 c206 o629
895 908.0 c207 o398
905 920.0 c207 o182
930 941.0 c207 o602
960 975.0 c207 o132
995 1006.0 c207 o902
905 920.0 c208 o909
935 945.0 c208 o112
955 962.0 c208 o611 o273
975 987.0 c208 o684
1000 1012.0 c208 o548
900 911.0 c209 o919
930 940.0 c209 o737
950 962.0 c209 o817
965 982.0 c209 o898
985 1001.0 c209 o812
1050 1064.0 c209 o167
910 923.0 c210 o552
940 952.0 c210 o136
960 975.0 c210 o277
975 991.0 c210 o318
1010 1018.0 c210 o392
915 931.0 c211 o281
950 958.0 c211 o702
970 992.0 c211 o367 o827
900 911.0 c212 o335
940 949.0 c212 o145
965 979.0 c212 o936
980 993.0 c212 o61
1020 1031.0 c212 o638
900 908.0 c213 o649
920 930.0 c213 o716
960 979.0 c213 o90
980 998.0 c213 o6
900 911.0 c214 o601
920 930.0 c214 o456
945 955.0 c214 o711
960 969.0 c214 o96
970 993.0 c214 o957
1005 1014.0 c214 o926
895 907.0 c215 o767
915 926.0 c215 o571
940 950.0 c215 o846
955 969.0 c215 o752
980 993.0 c215 o471
955 970.0 c217 o421
975 992.0 c217 o885
920 932.0 c218 o560
945 955.0 c218 o30
960 985.0 c218 o530
900 906.0 c219 o918
965 990.0 c219 o197
895 908.0 c220 o180
950 964.0 c220 o199
