Assignment_time Pickup_time Courier_ID Orders
100 108.0 c18 o1554
125 133.0 c18 o1598
150 157.0 c18 o1697
40 52.0 c19 o939
110 123.0 c19 o287
145 151.0 c19 o610
210 217.0 c19 o1744
25 34.0 c20 o1280
45 52.0 c20 o1453
85 96.0 c20 o1471
100 107.0 c20 o2525
110 120.0 c20 o965
135 145.0 c20 o2711
150 158.0 c20 o1343
170 180.0 c20 o1587
5 14.0 c21 o180
15 28.0 c21 o3061
30 43.0 c21 o2113
50 67.0 c21 o2392
80 91.0 c21 o2194
105 111.0 c21 o2562
125 132.0 c21 o1755
145 150.0 c21 o1473
160 167.0 c21 o140
5 13.0 c22 o2001
25 42.0 c22 o1155
50 57.0 c22 o941
70 77.0 c22 o945
85 93.0 c22 o994
100 109.0 c22 o2026
165 174.0 c22 o30
35 51.0 c23 o468
80 88.0 c23 o3027
90 100.0 c23 o79
110 119.0 c23 o28
145 155.0 c23 o1254
165 174.0 c23 o3084
15 27.0 c24 o1147
25 41.0 c24 o1035
50 65.0 c24 o1016
85 97.0 c24 o1910
110 122.0 c24 o812
130 138.0 c24 o2902
155 162.0 c24 o3144
165 174.0 c24 o1120
30 42.0 c25 o593
105 117.0 c25 o1251
125 135.0 c25 o2925
140 151.0 c25 o2011
165 172.0 c25 o899
180 193.0 c25 o2121
200 216.0 c25 o1315
225 236.0 c25 o1007
30 44.0 c26 o1655
65 73.0 c26 o286
85 95.0 c26 o154
105 111.0 c26 o1216
130 136.0 c26 o341
150 159.0 c26 o1645
165 173.0 c26 o3104
25 38.0 c27 o1424
45 55.0 c27 o21
45 54.0 c28 o1048
75 84.0 c28 o347
90 97.0 c28 o3055
100 109.0 c28 o262
115 131.0 c28 o1443
135 146.0 c28 o2269
160 167.0 c28 o1242
80 89.0 c29 o2446
95 103.0 c29 o2258
120 130.0 c29 o48
135 145.0 c29 o1439
150 160.0 c29 o519
165 174.0 c29 o3059
180 188.0 c29 o3030
195 212.0 c29 o806
215 227.0 c29 o1201
230 239.0 c29 o771
65 73.0 c30 o1857
85 94.0 c30 o1298
100 107.0 c30 o1641
115 124.0 c30 o422
175 187.0 c30 o684
195 207.0 c30 o3000
215 229.0 c30 o333
65 71.0 c31 o2845
80 88.0 c31 o620
100 108.0 c31 o66
115 123.0 c31 o2829
170 178.0 c31 o1662
205 219.0 c31 o344
220 231.0 c31 o1390
245 257.0 c31 o1947
255 267.0 c31 o2625
280 292.0 c31 o1750
60 70.0 c32 o654
105 114.0 c32 o371
125 133.0 c32 o148
140 147.0 c32 o2053
155 162.0 c32 o2671
170 180.0 c32 o2895
185 198.0 c32 o2143
60 67.0 c33 o2868
75 83.0 c33 o1619
90 100.0 c33 o2244
110 118.0 c33 o510
145 152.0 c33 o392
170 180.0 c33 o1654
220 234.0 c33 o2653
180 194.0 c34 o1884
85 93.0 c36 o210
100 109.0 c36 o11
160 173.0 c36 o1250
175 187.0 c36 o2790
190 208.0 c36 o2668
225 233.0 c36 o2241
60 67.0 c37 o75
80 87.0 c37 o1042
90 97.0 c37 o483
120 125.0 c37 o962
145 151.0 c37 o3201
175 185.0 c37 o2169
190 206.0 c37 o559
215 227.0 c37 o1143
65 71.0 c38 o2916
80 89.0 c38 o2942
100 106.0 c38 o1218
110 119.0 c38 o2866
125 134.0 c38 o740
145 155.0 c38 o2994
170 180.0 c38 o2870
185 198.0 c38 o1073
210 219.0 c38 o2546
220 232.0 c38 o816
80 89.0 c39 o2262
110 120.0 c39 o2746
125 133.0 c39 o3034
140 149.0 c39 o406
170 180.0 c39 o2958
185 195.0 c39 o3195
200 213.0 c39 o456
225 234.0 c39 o1052
75 85.0 c41 o2221
95 105.0 c41 o2007
110 120.0 c41 o2719
135 141.0 c41 o2347
150 155.0 c41 o1971
165 175.0 c41 o2346
180 190.0 c41 o1717
195 202.0 c41 o2577
210 218.0 c41 o3
220 229.0 c41 o576
60 66.0 c42 o1059
75 81.0 c42 o3094
85 96.0 c42 o2048
105 111.0 c42 o1314
135 141.0 c42 o2153
150 157.0 c42 o2309
175 185.0 c42 o1896
190 204.0 c42 o2600
210 220.0 c42 o2821
220 233.0 c42 o1850
135 150.0 c43 o1741
60 67.0 c44 o809
85 92.0 c44 o516
110 123.0 c44 o1776
150 157.0 c44 o638
170 181.0 c44 o1365
190 199.0 c44 o1784
205 215.0 c44 o1891
220 230.0 c44 o2253
95 104.0 c45 o1713
160 168.0 c45 o2879
180 191.0 c45 o1238
195 205.0 c45 o1972
210 221.0 c45 o2569
220 234.0 c45 o817
80 89.0 c46 o2468
95 103.0 c46 o2632
115 120.0 c46 o995
135 141.0 c46 o1200
150 157.0 c46 o1419
170 178.0 c46 o2576
185 194.0 c46 o2268
210 218.0 c46 o891
230 238.0 c46 o823
75 84.0 c47 o2470
90 98.0 c47 o2098
110 117.0 c47 o3139
135 141.0 c47 o1330
155 162.0 c47 o2682
175 191.0 c47 o1014
195 208.0 c47 o628
210 222.0 c47 o3095
65 72.0 c48 o443
125 136.0 c48 o2493
140 148.0 c48 o623
170 176.0 c48 o2260
80 88.0 c49 o1357
95 104.0 c49 o1246
115 122.0 c49 o2921
150 157.0 c49 o1173
165 174.0 c49 o621
180 186.0 c49 o1772
190 206.0 c49 o1668
210 220.0 c49 o2720
225 233.0 c49 o3060
60 68.0 c50 o536
80 90.0 c50 o158
95 103.0 c50 o2271
105 116.0 c50 o2572
135 144.0 c50 o1932
155 162.0 c50 o1863
170 177.0 c50 o279
195 205.0 c50 o74
215 225.0 c50 o1853
65 73.0 c51 o764
85 93.0 c51 o280
100 106.0 c51 o2303
115 129.0 c51 o3091
130 141.0 c51 o323
145 153.0 c51 o1949
165 171.0 c51 o1729
185 194.0 c51 o2725
205 212.0 c51 o241
220 231.0 c51 o746
65 73.0 c52 o1056
90 99.0 c52 o1709
105 111.0 c52 o2078
125 134.0 c52 o1656
170 182.0 c52 o1722
190 200.0 c52 o1426
75 84.0 c53 o1633
85 97.0 c53 o2878
105 112.0 c53 o635
115 123.0 c53 o1468
130 137.0 c53 o588
145 155.0 c53 o1700
165 176.0 c53 o181
185 193.0 c53 o2142
200 210.0 c53 o3198
220 229.0 c53 o944
65 76.0 c54 o1999
80 90.0 c54 o251
105 111.0 c54 o1991
120 128.0 c54 o1693
145 154.0 c54 o2444
165 174.0 c54 o1032
185 198.0 c54 o874
200 212.0 c54 o2530
215 224.0 c54 o2665
225 237.0 c54 o1780
75 82.0 c55 o223
100 108.0 c55 o2646
115 126.0 c55 o1146
145 155.0 c55 o976
160 167.0 c55 o1989
175 183.0 c55 o1237
195 200.0 c55 o770
210 219.0 c55 o1338
220 235.0 c55 o1462
65 74.0 c56 o40
85 95.0 c56 o2761
100 109.0 c56 o928
120 129.0 c56 o12
150 158.0 c56 o1414
165 172.0 c56 o2522
175 187.0 c56 o1725
195 205.0 c56 o2687 o2047
215 223.0 c56 o2806
225 233.0 c56 o1764
85 91.0 c57 o1898
95 102.0 c57 o697
115 125.0 c57 o838
145 152.0 c57 o2855
170 177.0 c57 o2974
185 198.0 c57 o257
200 213.0 c57 o67
225 236.0 c57 o1127
75 83.0 c58 o1959
95 102.0 c58 o1753
120 129.0 c58 o3193
145 152.0 c58 o1137
155 163.0 c58 o3176
180 187.0 c58 o1593
200 208.0 c58 o1393
225 235.0 c58 o1004
55 68.0 c60 o758
85 94.0 c60 o2506
110 120.0 c60 o2222
125 136.0 c60 o744
175 183.0 c60 o3088
190 197.0 c60 o1845
200 207.0 c60 o2930
225 237.0 c60 o1507
90 101.0 c61 o1833
105 115.0 c61 o2882
120 129.0 c61 o2564
155 164.0 c61 o3077
175 183.0 c61 o2458
185 193.0 c61 o107
145 155.0 c62 o2581
165 175.0 c62 o360
55 66.0 c63 o3158
80 88.0 c63 o2398
105 116.0 c63 o478
125 133.0 c63 o2529
140 151.0 c63 o743
160 168.0 c63 o1950
175 183.0 c63 o1987
185 198.0 c63 o1897
90 101.0 c64 o2828
110 118.0 c64 o346
135 143.0 c64 o1757
150 159.0 c64 o1618
170 178.0 c64 o1070
185 197.0 c64 o3056
210 216.0 c64 o2981
220 232.0 c64 o308
100 112.0 c65 o1100
130 137.0 c65 o3165
155 164.0 c65 o611
165 176.0 c65 o933
190 197.0 c65 o1257
205 217.0 c65 o1526
225 233.0 c65 o605
115 124.0 c66 o298
135 144.0 c66 o1864
175 188.0 c66 o2483
195 206.0 c66 o673
220 232.0 c66 o732
60 70.0 c67 o1928
80 89.0 c67 o1637
100 107.0 c67 o294
185 198.0 c67 o2185
215 221.0 c67 o3067
230 240.0 c67 o1591
195 206.0 c68 o2198
220 230.0 c68 o3013
60 68.0 c70 o504
75 81.0 c70 o1672
95 103.0 c70 o1377
80 90.0 c71 o2017
105 113.0 c71 o1752
125 132.0 c71 o1045
150 158.0 c71 o305
175 190.0 c71 o2809
195 207.0 c71 o145
210 221.0 c71 o1588
230 240.0 c71 o2811
60 70.0 c74 o2675
205 214.0 c74 o760
225 234.0 c74 o1318
65 71.0 c75 o3130
110 124.0 c75 o2590
135 143.0 c75 o1589
150 159.0 c75 o2229
160 170.0 c75 o1175
180 191.0 c75 o32
195 212.0 c75 o755
215 229.0 c75 o3023
70 78.0 c78 o2421
85 90.0 c78 o376
95 105.0 c78 o1849
200 209.0 c78 o1440
220 227.0 c78 o1981
65 74.0 c79 o1247
80 90.0 c79 o934
95 104.0 c79 o2592
110 117.0 c79 o2733
55 66.0 c80 o1720
100 112.0 c80 o43
115 125.0 c80 o1006
135 142.0 c80 o453
150 157.0 c80 o505
175 180.0 c80 o430
190 199.0 c80 o2056
205 215.0 c80 o1195
195 209.0 c81 o1978
220 227.0 c81 o2841
235 240.0 c81 o91
70 77.0 c82 o487
85 94.0 c82 o2901
100 107.0 c82 o2371
110 121.0 c82 o3175
130 138.0 c82 o2297
145 154.0 c82 o2556
175 185.0 c82 o2416
80 89.0 c83 o53
95 105.0 c83 o2439
110 119.0 c83 o3102
125 132.0 c83 o753
160 168.0 c83 o1920
205 221.0 c83 o1105
230 239.0 c83 o1793
60 67.0 c84 o1994
80 91.0 c84 o193
95 104.0 c84 o2451
110 119.0 c84 o2905
130 137.0 c84 o1066
180 192.0 c84 o895
195 207.0 c84 o2488
210 222.0 c84 o224
75 83.0 c85 o2934
90 100.0 c85 o2342
140 147.0 c85 o56
160 171.0 c85 o569
175 187.0 c85 o1319
190 201.0 c85 o2717
210 220.0 c85 o1867
220 234.0 c85 o1865
65 74.0 c86 o943
85 94.0 c86 o3002
100 107.0 c86 o399
115 128.0 c86 o1437
135 142.0 c86 o69
150 159.0 c86 o2404
170 177.0 c86 o1839
185 192.0 c86 o843
200 211.0 c86 o1974
220 229.0 c86 o2037
95 104.0 c87 o2332
115 123.0 c87 o2911
135 143.0 c87 o3145
155 167.0 c87 o1040
175 183.0 c87 o103
195 210.0 c87 o718
210 223.0 c87 o3005
185 202.0 c88 o1681
60 65.0 c90 o2364
80 90.0 c90 o1889
100 110.0 c90 o713
120 131.0 c90 o2579
135 145.0 c90 o1679
155 164.0 c90 o932
170 175.0 c90 o446
175 191.0 c90 o3185
200 213.0 c90 o324
220 228.0 c90 o2584
65 73.0 c91 o3180
75 85.0 c91 o440
115 128.0 c91 o1653
140 146.0 c91 o409
150 159.0 c91 o1636
170 182.0 c91 o1332
195 210.0 c91 o980
215 228.0 c91 o1253
55 67.0 c92 o890
85 99.0 c92 o330
110 119.0 c92 o680
130 135.0 c92 o1389
155 164.0 c92 o2734
215 223.0 c92 o2298
75 84.0 c93 o3120
85 97.0 c93 o1086
100 109.0 c93 o725
110 123.0 c93 o529
130 140.0 c93 o164
160 168.0 c93 o441
190 199.0 c93 o663
105 114.0 c95 o1324
135 145.0 c95 o166
175 181.0 c95 o2885
190 200.0 c95 o1726
205 219.0 c95 o2558
220 233.0 c95 o1829
80 88.0 c96 o935
110 118.0 c96 o1084
140 150.0 c96 o1769
155 165.0 c96 o1018
170 178.0 c96 o393
180 193.0 c96 o805
200 214.0 c96 o2075
215 228.0 c96 o731
110 115.0 c97 o2943
130 140.0 c97 o2449
150 159.0 c97 o2624
160 169.0 c97 o1574
180 189.0 c97 o2171
195 203.0 c97 o2792
215 230.0 c97 o1671
105 115.0 c98 o1719
130 139.0 c98 o2509
150 162.0 c98 o1509
165 176.0 c98 o1674
180 191.0 c98 o2526
205 220.0 c98 o667
225 237.0 c98 o709
240 255.0 c98 o2538
75 85.0 c99 o646
140 149.0 c99 o1130
160 172.0 c99 o2147
185 193.0 c99 o2775
210 219.0 c99 o238
225 236.0 c99 o146
170 180.0 c100 o2961
195 206.0 c100 o2335
215 226.0 c100 o2874
230 238.0 c100 o1164
225 236.0 c101 o1193
70 79.0 c103 o2237
85 94.0 c103 o2016
105 114.0 c103 o3155
120 128.0 c103 o1467
135 141.0 c103 o1711
155 165.0 c103 o2276
170 181.0 c103 o2128
185 196.0 c103 o2654
195 212.0 c103 o2859
220 229.0 c103 o1394
100 113.0 c104 o2196
115 124.0 c104 o501
135 146.0 c104 o8
150 158.0 c104 o1211
180 191.0 c104 o2863
200 209.0 c104 o34
220 230.0 c104 o45
75 85.0 c105 o2674
65 74.0 c106 o2696
85 93.0 c106 o59
105 114.0 c106 o1956
135 145.0 c106 o624
165 176.0 c106 o2456
180 188.0 c106 o1935
190 199.0 c106 o1553
205 220.0 c106 o548
230 239.0 c106 o996
90 97.0 c107 o1387
110 118.0 c107 o3196
130 136.0 c107 o3012
170 176.0 c107 o1118
185 196.0 c107 o2035
215 227.0 c107 o2740
125 138.0 c108 o142
215 225.0 c108 o1136
235 240.0 c108 o2381
115 125.0 c109 o2755
145 153.0 c109 o1840
165 172.0 c109 o388
190 200.0 c109 o2611
215 225.0 c109 o2111
230 240.0 c109 o2612 o92
245 259.0 c109 o1012
260 270.0 c109 o3202
275 286.0 c109 o875
105 113.0 c110 o705
135 143.0 c110 o3115
150 157.0 c110 o3184
165 173.0 c110 o2313
175 187.0 c110 o1282
185 199.0 c110 o2758
215 225.0 c110 o1518
235 247.0 c110 o657
260 275.0 c110 o2140
280 292.0 c110 o1119
305 315.0 c110 o869
325 331.0 c110 o2081
335 345.0 c110 o3119
355 361.0 c110 o803
370 379.0 c110 o985
380 397.0 c110 o419
415 427.0 c110 o1281
435 449.0 c110 o128
460 469.0 c110 o535
475 486.0 c110 o2396
485 499.0 c110 o3014
500 514.0 c110 o545
515 530.0 c110 o3160
530 544.0 c110 o2018
550 566.0 c110 o2736
575 581.0 c110 o2986
135 145.0 c111 o2420
175 182.0 c111 o2928
190 200.0 c111 o975
220 228.0 c111 o1661
235 249.0 c111 o863
255 266.0 c111 o2826
265 281.0 c111 o1868
125 131.0 c112 o434
155 162.0 c112 o1410
175 185.0 c112 o1367
205 218.0 c112 o2876
275 280.0 c112 o2383
135 140.0 c113 o1733
155 165.0 c113 o1931
170 177.0 c113 o3213
180 191.0 c113 o2704
195 205.0 c113 o736 o109
210 221.0 c113 o912
230 245.0 c113 o613
245 263.0 c113 o1364
265 279.0 c113 o2834
285 295.0 c113 o230
175 184.0 c114 o652
205 218.0 c114 o2706
230 241.0 c114 o1532
245 258.0 c114 o1954
260 274.0 c114 o2412
275 292.0 c114 o1336
310 320.0 c114 o1296
325 331.0 c114 o856
340 349.0 c114 o3161
120 128.0 c115 o1550
190 200.0 c115 o832
195 200.0 c116 o1058
210 221.0 c116 o404
235 246.0 c116 o1566
245 259.0 c116 o1407
260 273.0 c116 o4
285 294.0 c116 o1334
300 308.0 c116 o1835
330 340.0 c116 o789
125 137.0 c117 o1061
155 164.0 c117 o2133
180 188.0 c117 o2312
215 227.0 c117 o608
230 238.0 c117 o2259
240 251.0 c117 o2748
255 264.0 c117 o358
270 280.0 c117 o2729
280 294.0 c117 o2063
135 143.0 c118 o1677
170 178.0 c118 o2667
185 191.0 c118 o54
220 229.0 c118 o1689
235 245.0 c118 o2865
245 257.0 c118 o2161
265 271.0 c118 o2116
275 289.0 c118 o2686
290 301.0 c118 o3009
305 315.0 c118 o1236
325 335.0 c118 o362
340 349.0 c118 o123
120 127.0 c119 o616
180 190.0 c119 o2979
220 227.0 c119 o1198
235 241.0 c119 o3152
240 251.0 c119 o2266
255 266.0 c119 o1643
280 290.0 c119 o1740
300 308.0 c119 o290
315 328.0 c119 o1333
345 357.0 c119 o818
115 127.0 c121 o1183
135 141.0 c121 o1044
150 161.0 c121 o1463
165 174.0 c121 o2087
175 188.0 c121 o495
200 208.0 c121 o1998
230 238.0 c121 o1758
240 252.0 c121 o1131
255 267.0 c121 o1101
275 282.0 c121 o1575
135 145.0 c122 o1822
160 171.0 c122 o2773
175 185.0 c122 o2935
195 208.0 c122 o206
215 226.0 c122 o759
230 247.0 c122 o1232
245 260.0 c122 o514
260 276.0 c122 o1480
285 294.0 c122 o444
150 158.0 c123 o408
180 190.0 c123 o2060
215 224.0 c123 o1434
230 243.0 c123 o2808
250 264.0 c123 o1092
270 278.0 c123 o2831
280 292.0 c123 o207
300 310.0 c123 o1647
315 322.0 c123 o2673
340 352.0 c123 o2620
175 183.0 c124 o1072
200 209.0 c124 o922
225 235.0 c124 o1701
245 261.0 c124 o2400
270 276.0 c124 o769
275 288.0 c124 o527
295 304.0 c124 o1861
320 330.0 c124 o2651
340 348.0 c124 o2633
115 129.0 c125 o1302
145 156.0 c125 o2830
160 167.0 c125 o790
175 183.0 c125 o831
185 195.0 c125 o2737
200 212.0 c125 o412
215 225.0 c125 o356
230 240.0 c125 o649
245 267.0 c125 o1818
275 290.0 c125 o2608
125 135.0 c126 o6
140 147.0 c126 o44
200 209.0 c126 o2591
235 250.0 c126 o1823
260 272.0 c126 o766
280 290.0 c126 o2136
300 310.0 c126 o2438
315 325.0 c126 o2231
345 355.0 c126 o702
135 143.0 c127 o2337
170 176.0 c127 o2643
185 195.0 c127 o2333
205 216.0 c127 o2435
220 229.0 c127 o1528
235 245.0 c127 o526
265 277.0 c127 o2343
330 339.0 c127 o342
345 358.0 c127 o2641
115 128.0 c128 o2080
140 147.0 c128 o1107
150 162.0 c128 o105
165 174.0 c128 o1288
175 185.0 c128 o2203
200 211.0 c128 o1374
215 225.0 c128 o1886
230 245.0 c128 o1359
245 259.0 c128 o2860
275 286.0 c128 o1139
115 126.0 c130 o607
135 142.0 c130 o1893
170 177.0 c130 o1802
190 196.0 c130 o896
200 210.0 c130 o2165
215 225.0 c130 o1069
235 244.0 c130 o578
245 260.0 c130 o878
275 284.0 c130 o3046
290 298.0 c130 o2980
230 243.0 c131 o2114
255 265.0 c131 o2064
275 285.0 c131 o227
300 305.0 c131 o3072
310 318.0 c131 o1399
325 330.0 c131 o3148
335 344.0 c131 o1841
200 209.0 c132 o866
220 230.0 c132 o339
235 249.0 c132 o2104
260 270.0 c132 o72
125 133.0 c133 o1283
140 147.0 c133 o1493
160 167.0 c133 o892
175 185.0 c133 o2193
190 205.0 c133 o1747
215 224.0 c133 o726
235 249.0 c133 o773
250 265.0 c133 o1736
265 281.0 c133 o2839
290 300.0 c133 o2447
315 326.0 c133 o2100
340 350.0 c133 o136
180 193.0 c134 o2472
235 248.0 c134 o2705
255 266.0 c134 o813
265 279.0 c134 o1109
280 294.0 c134 o2025
325 334.0 c134 o676
345 356.0 c134 o2684
180 192.0 c135 o636
200 212.0 c135 o2589
230 239.0 c135 o957
245 256.0 c135 o1461
260 278.0 c135 o3200
280 293.0 c135 o1804
335 346.0 c135 o1710
165 174.0 c137 o1961
175 185.0 c137 o1511
200 210.0 c137 o919
220 233.0 c137 o466
240 255.0 c137 o2038
260 270.0 c137 o2627
280 294.0 c137 o1264
165 175.0 c138 o2466
185 198.0 c138 o354
200 213.0 c138 o1469
215 225.0 c138 o1770
225 238.0 c138 o2311
240 251.0 c138 o2144
225 238.0 c139 o1548
245 259.0 c139 o786
265 276.0 c139 o1079
305 312.0 c139 o3033
320 330.0 c139 o2471
340 346.0 c139 o1277
355 365.0 c139 o2329
370 379.0 c139 o2070
385 397.0 c139 o1586
400 413.0 c139 o1918
220 232.0 c140 o1975
240 256.0 c140 o2177
255 266.0 c140 o1483
270 282.0 c140 o2997
290 298.0 c140 o1405
305 314.0 c140 o3118
315 326.0 c140 o2411
330 343.0 c140 o861
350 360.0 c140 o232
365 375.0 c140 o873
380 393.0 c140 o2290
405 411.0 c140 o675
420 428.0 c140 o2508
435 445.0 c140 o188
465 474.0 c140 o2634
235 250.0 c141 o2823
260 270.0 c141 o1626
280 292.0 c141 o1751
305 314.0 c141 o644
320 328.0 c141 o1081
335 342.0 c141 o1995
345 353.0 c141 o1687
355 366.0 c141 o47
370 380.0 c141 o1577
385 396.0 c141 o1743
405 411.0 c141 o3143
235 247.0 c142 o2127
260 271.0 c142 o472
275 287.0 c142 o2549
285 298.0 c142 o2388
300 309.0 c142 o1099
325 333.0 c142 o2130
340 351.0 c142 o689
360 373.0 c142 o1816
375 387.0 c142 o1475
395 405.0 c142 o2442
405 418.0 c142 o482
240 250.0 c143 o724
260 272.0 c143 o2614
280 292.0 c143 o2503
310 322.0 c143 o82
355 365.0 c143 o986
375 388.0 c143 o469
395 407.0 c143 o1604
255 272.0 c145 o2539
240 250.0 c146 o2208
270 278.0 c146 o1027
295 304.0 c146 o2318
305 315.0 c146 o3126
325 334.0 c146 o33
335 346.0 c146 o846
360 368.0 c146 o3140
375 383.0 c146 o2479
390 399.0 c146 o2616
405 416.0 c146 o2195
425 434.0 c146 o661
450 455.0 c146 o3189
465 471.0 c146 o540
235 248.0 c147 o3050
255 266.0 c147 o2008
270 282.0 c147 o139
285 299.0 c147 o76
310 321.0 c147 o202
335 343.0 c147 o727
350 357.0 c147 o196
370 380.0 c147 o1617
385 398.0 c147 o1420
405 417.0 c147 o2375
425 437.0 c147 o804
445 453.0 c147 o2044
470 476.0 c147 o2029
245 261.0 c148 o2072
260 271.0 c148 o1466
275 286.0 c148 o2200
295 303.0 c148 o143
310 316.0 c148 o1268
325 332.0 c148 o1905
340 346.0 c148 o961
355 365.0 c148 o2918
380 386.0 c148 o2843
390 403.0 c148 o2112
240 252.0 c150 o2585
255 265.0 c150 o2300
265 280.0 c150 o1964
280 295.0 c150 o2270
295 307.0 c150 o1783
310 322.0 c150 o390
330 339.0 c150 o1890
350 359.0 c150 o499
375 385.0 c150 o1565
395 409.0 c150 o366
410 422.0 c150 o960
425 434.0 c150 o1295
450 458.0 c150 o730
470 479.0 c150 o1080
235 247.0 c151 o1551
250 263.0 c151 o509
270 284.0 c151 o2500
285 297.0 c151 o520
300 310.0 c151 o2642
325 336.0 c151 o2497
340 351.0 c151 o837
355 369.0 c151 o1162
375 388.0 c151 o829
390 399.0 c151 o701
420 426.0 c151 o1797
430 440.0 c151 o1542
450 462.0 c151 o645
465 476.0 c151 o1441
475 487.0 c151 o1874
490 505.0 c151 o1129
505 520.0 c151 o929
520 538.0 c151 o967
235 248.0 c152 o317
255 266.0 c152 o2603
265 279.0 c152 o338
300 308.0 c152 o3071
325 334.0 c152 o218
345 356.0 c152 o432
365 372.0 c152 o2160
380 392.0 c152 o1852
395 410.0 c152 o3052
425 433.0 c152 o2965
440 448.0 c152 o1124
455 462.0 c152 o2915
240 251.0 c154 o2764
250 264.0 c154 o1380
270 282.0 c154 o1812
300 309.0 c154 o2728
315 322.0 c154 o2769
330 337.0 c154 o491
340 352.0 c154 o1172
370 383.0 c154 o1706
400 410.0 c154 o820
415 427.0 c154 o2909
430 440.0 c154 o655
460 471.0 c154 o2840
240 249.0 c155 o255
255 265.0 c155 o1184
265 277.0 c155 o2932
285 291.0 c155 o2628
305 314.0 c155 o983
320 327.0 c155 o1350
340 346.0 c155 o3186
355 362.0 c155 o1403
370 380.0 c155 o1777
385 395.0 c155 o2617
410 416.0 c155 o2320
425 433.0 c155 o1629
435 445.0 c155 o2701
455 461.0 c155 o3089
235 245.0 c156 o1582
250 265.0 c156 o176
280 292.0 c156 o1568
300 308.0 c156 o2956
320 333.0 c156 o923
340 346.0 c156 o1803
360 372.0 c156 o2715
380 388.0 c156 o2487
235 246.0 c157 o2287
255 264.0 c157 o1513
275 285.0 c157 o2091
295 303.0 c157 o3136
320 327.0 c157 o2295
335 345.0 c157 o2555
350 361.0 c157 o571
365 375.0 c157 o2492
380 394.0 c157 o1385
395 404.0 c157 o2020
420 429.0 c157 o2787
435 442.0 c157 o1495
450 457.0 c157 o1186
465 473.0 c157 o2174
240 249.0 c158 o784
250 265.0 c158 o2929
275 286.0 c158 o3022
290 300.0 c158 o2228
315 325.0 c158 o2985
335 348.0 c158 o2399
355 365.0 c158 o1102
370 378.0 c158 o1051
390 399.0 c158 o2441
245 258.0 c159 o712
260 273.0 c159 o1921
285 299.0 c159 o208
325 332.0 c159 o2950
335 349.0 c159 o533
375 387.0 c159 o1224
400 409.0 c159 o3146 o1838
425 432.0 c159 o2296
