Assignment_time Pickup_time Courier_ID Orders
610 621.0 c90 o360
480 489.0 c91 o754
490 504.0 c91 o295
515 524.0 c91 o316
530 540.0 c91 o768
550 559.0 c91 o474
570 581.0 c91 o328
585 594.0 c91 o292
610 619.0 c91 o124
635 642.0 c91 o129
540 549.0 c92 o426
560 569.0 c92 o650
575 584.0 c92 o837
590 601.0 c92 o565
645 655.0 c92 o551
475 488.0 c93 o485
515 525.0 c93 o709
535 543.0 c93 o115
560 570.0 c93 o451
580 588.0 c93 o519
605 612.0 c93 o497
625 633.0 c93 o12
645 654.0 c93 o707
650 665.0 c94 o319
685 696.0 c94 o597
475 490.0 c95 o831
490 502.0 c95 o431
525 535.0 c95 o567
545 553.0 c95 o579
560 570.0 c95 o287
575 584.0 c95 o107
595 604.0 c95 o68
620 629.0 c95 o889
485 497.0 c96 o401
515 525.0 c96 o275
535 545.0 c96 o406
560 566.0 c96 o467
575 583.0 c96 o506
475 488.0 c97 o646
495 508.0 c97 o694
515 523.0 c97 o940
575 580.0 c97 o828
645 651.0 c97 o131
480 487.0 c99 o585
495 504.0 c99 o265
525 535.0 c99 o154
545 554.0 c99 o805
485 496.0 c100 o738
505 513.0 c100 o186
525 535.0 c100 o106
570 581.0 c100 o161
595 601.0 c100 o300
610 620.0 c100 o77
635 645.0 c100 o553
480 486.0 c101 o779
495 505.0 c101 o257
520 528.0 c101 o441
540 546.0 c101 o310
570 578.0 c101 o908
590 600.0 c101 o473
605 617.0 c102 o778
625 634.0 c102 o743
640 655.0 c102 o671
665 674.0 c103 o510
675 691.0 c103 o608
700 715.0 c103 o320
725 734.0 c103 o849
745 756.0 c103 o172
765 774.0 c103 o418
785 793.0 c103 o573
805 814.0 c103 o187
820 828.0 c103 o765
665 675.0 c104 o923
685 701.0 c104 o221
705 719.0 c104 o436
735 745.0 c104 o509
745 757.0 c104 o932
760 769.0 c104 o420
785 794.0 c104 o227
800 810.0 c104 o686
815 824.0 c104 o534
665 671.0 c105 o168
675 686.0 c105 o229
685 700.0 c105 o350
700 713.0 c105 o872
715 726.0 c105 o305
740 747.0 c105 o7
765 775.0 c105 o956
790 796.0 c105 o475
820 826.0 c105 o803
845 852.0 c105 o95
890 899.0 c105 o384
695 708.0 c106 o100
725 733.0 c106 o40
740 748.0 c106 o153
765 774.0 c106 o912
780 787.0 c106 o45
795 802.0 c106 o203
810 818.0 c106 o60
830 838.0 c106 o748
875 885.0 c106 o583
675 691.0 c107 o494
700 711.0 c107 o25
720 730.0 c107 o660
735 745.0 c107 o724
750 758.0 c107 o382
765 775.0 c107 o218
785 791.0 c107 o188
800 805.0 c107 o696
820 827.0 c107 o66
705 715.0 c108 o114
685 694.0 c109 o564
700 714.0 c109 o723
725 735.0 c109 o476
785 795.0 c109 o144
815 823.0 c109 o592
665 675.0 c110 o232
675 688.0 c110 o594
695 709.0 c110 o190
710 723.0 c110 o82
730 738.0 c110 o756
750 761.0 c110 o610
770 778.0 c110 o444
785 794.0 c110 o920
800 808.0 c110 o208
655 667.0 c111 o118
690 704.0 c111 o278
715 724.0 c111 o558
735 745.0 c111 o34
755 763.0 c111 o576
775 781.0 c111 o593
790 799.0 c111 o44
810 818.0 c111 o502
820 828.0 c111 o262
710 720.0 c112 o464
740 748.0 c112 o687
775 785.0 c112 o586
795 803.0 c112 o322
820 828.0 c112 o825
835 844.0 c112 o801
875 883.0 c112 o183
690 704.0 c113 o624
705 719.0 c113 o568
730 737.0 c113 o336
775 786.0 c113 o556
795 805.0 c113 o270
820 825.0 c113 o415
875 882.0 c113 o542
665 673.0 c115 o105
670 683.0 c115 o304
690 702.0 c115 o117
705 720.0 c115 o931
725 734.0 c115 o417
745 755.0 c115 o747
765 774.0 c115 o414
795 805.0 c115 o719
815 824.0 c115 o42
870 877.0 c115 o342
885 894.0 c115 o845
690 701.0 c116 o163
715 723.0 c116 o822
740 747.0 c116 o164
755 763.0 c116 o578
770 776.0 c116 o389
785 793.0 c116 o13
800 809.0 c116 o750
690 703.0 c117 o966
710 725.0 c117 o893
740 746.0 c117 o864
785 795.0 c117 o416
875 883.0 c117 o332
890 899.0 c117 o941
670 680.0 c118 o816
690 704.0 c118 o682
710 724.0 c118 o185
740 749.0 c118 o771
760 768.0 c118 o226
780 786.0 c118 o376
795 803.0 c118 o645
820 829.0 c118 o455
700 716.0 c119 o343
735 743.0 c119 o512
755 764.0 c119 o809
770 778.0 c119 o757
785 791.0 c119 o777
800 806.0 c119 o643
820 826.0 c119 o910
670 679.0 c120 o237
680 696.0 c120 o85
695 712.0 c120 o598
730 738.0 c120 o701
750 760.0 c120 o236
775 782.0 c120 o833
795 805.0 c120 o726
810 817.0 c120 o177
820 830.0 c120 o410 o138
875 883.0 c120 o866
665 676.0 c121 o566
675 686.0 c121 o739
685 700.0 c121 o143
700 720.0 c121 o670
730 736.0 c121 o194
750 758.0 c121 o156
765 772.0 c121 o290
790 797.0 c121 o612
825 833.0 c121 o575
760 766.0 c122 o832
800 810.0 c122 o175
875 885.0 c122 o796
675 690.0 c123 o894
695 708.0 c123 o375
735 744.0 c123 o780
765 775.0 c123 o294
785 793.0 c123 o522
810 818.0 c123 o83
675 689.0 c124 o527
685 704.0 c124 o64
710 724.0 c124 o875
735 743.0 c124 o59
750 760.0 c124 o453
765 773.0 c124 o529
785 793.0 c124 o102
805 814.0 c124 o617
825 833.0 c124 o214
695 705.0 c125 o753
710 720.0 c125 o207
725 733.0 c125 o314
740 749.0 c125 o764
750 761.0 c125 o897
770 776.0 c125 o369
790 798.0 c125 o633
805 813.0 c125 o306
820 826.0 c125 o878
665 672.0 c126 o820
675 689.0 c126 o329
690 701.0 c126 o699
700 716.0 c126 o134
730 738.0 c126 o371
740 751.0 c126 o818
760 766.0 c126 o929
775 780.0 c126 o334
795 805.0 c126 o21
820 828.0 c126 o174
670 677.0 c129 o35
695 706.0 c129 o538
720 730.0 c129 o280
740 748.0 c129 o20
800 808.0 c129 o326
830 838.0 c129 o212
660 666.0 c130 o600
670 681.0 c130 o211
685 703.0 c130 o741
710 721.0 c130 o785
730 740.0 c130 o698
740 751.0 c130 o461
760 770.0 c130 o557
785 795.0 c130 o543
810 816.0 c130 o344
820 828.0 c130 o69
700 716.0 c131 o664
725 733.0 c131 o454
765 774.0 c131 o224
785 793.0 c131 o393
660 669.0 c132 o493
675 684.0 c132 o92
690 707.0 c132 o162
705 720.0 c132 o388
730 736.0 c132 o665
740 750.0 c132 o3
755 763.0 c132 o810
775 783.0 c132 o253
790 798.0 c132 o149
805 814.0 c132 o169
825 833.0 c132 o615
875 884.0 c132 o478
675 682.0 c133 o307
685 697.0 c133 o99
705 719.0 c133 o691
725 734.0 c133 o309
740 748.0 c133 o181
790 797.0 c133 o508
825 832.0 c133 o683
705 725.0 c134 o890
740 750.0 c134 o888
760 768.0 c134 o33
780 789.0 c134 o333
800 808.0 c134 o606
820 830.0 c134 o735
845 851.0 c134 o829
880 886.0 c134 o537
890 899.0 c134 o570
695 717.0 c135 o362
725 735.0 c135 o621
745 755.0 c135 o52
765 772.0 c135 o284
795 804.0 c135 o499
810 817.0 c135 o31
825 835.0 c135 o772
875 884.0 c135 o260
700 715.0 c136 o704
720 729.0 c136 o54
740 749.0 c136 o544
760 768.0 c136 o391
780 788.0 c136 o67
795 805.0 c136 o151
815 823.0 c136 o863
835 844.0 c136 o865
865 874.0 c136 o882
885 893.0 c136 o871
665 672.0 c137 o348
680 695.0 c137 o677
695 710.0 c137 o861
710 723.0 c137 o271
730 737.0 c137 o340
670 677.0 c138 o130
680 692.0 c138 o755
695 717.0 c138 o234
735 743.0 c138 o840
770 779.0 c138 o254
810 819.0 c138 o62
830 838.0 c138 o619
670 676.0 c140 o28
685 693.0 c140 o193
700 710.0 c140 o425
730 738.0 c140 o128
770 777.0 c140 o286
675 682.0 c142 o70
685 699.0 c142 o79
705 716.0 c142 o685
720 728.0 c142 o823
740 748.0 c142 o200
775 786.0 c142 o708
800 807.0 c142 o250
820 829.0 c142 o623
690 704.0 c143 o960
715 728.0 c143 o487
745 752.0 c143 o858
815 823.0 c143 o437
830 837.0 c143 o903
675 691.0 c144 o457
670 680.0 c145 o637
685 696.0 c145 o434
700 715.0 c145 o283
720 731.0 c145 o742
740 747.0 c145 o507
785 793.0 c145 o231
805 813.0 c145 o267
865 875.0 c145 o191
680 690.0 c146 o359
695 709.0 c146 o246
715 724.0 c146 o668
740 747.0 c146 o900
760 767.0 c146 o17
780 787.0 c146 o659
795 804.0 c146 o705
810 817.0 c146 o43
825 832.0 c146 o947
680 693.0 c147 o379
695 708.0 c147 o662
715 727.0 c147 o674
740 749.0 c147 o836
790 799.0 c147 o782
810 820.0 c147 o657
680 697.0 c148 o944
705 722.0 c148 o952
735 744.0 c148 o770
755 763.0 c148 o870
770 780.0 c148 o428
790 798.0 c148 o628
810 819.0 c148 o313
830 839.0 c148 o740
870 877.0 c148 o775
890 899.0 c148 o681
705 717.0 c149 o774
715 728.0 c149 o97
735 744.0 c149 o341
750 759.0 c149 o165
715 732.0 c152 o525
745 752.0 c152 o247
890 899.0 c152 o921
745 757.0 c153 o5
770 779.0 c153 o515 o731
810 818.0 c153 o744
880 887.0 c153 o495
730 740.0 c156 o847
755 762.0 c156 o784
795 805.0 c156 o706
815 823.0 c156 o869
870 880.0 c156 o140
885 896.0 c156 o806
715 730.0 c159 o255
740 746.0 c159 o618
750 759.0 c159 o315
785 794.0 c159 o89
805 811.0 c159 o258
820 827.0 c159 o928
735 745.0 c160 o676
760 766.0 c160 o532
885 894.0 c160 o613
740 751.0 c161 o943
765 773.0 c161 o395
790 798.0 c161 o94
810 818.0 c161 o867
825 831.0 c161 o239
715 733.0 c163 o240
740 751.0 c163 o484
780 788.0 c163 o678
795 803.0 c163 o18
815 821.0 c163 o302
755 762.0 c164 o819
775 783.0 c164 o38
715 728.0 c166 o24
735 741.0 c166 o773
750 756.0 c166 o922
770 778.0 c166 o390
795 805.0 c166 o614
815 825.0 c166 o746
885 894.0 c166 o55
740 750.0 c167 o9
765 772.0 c167 o896
800 811.0 c167 o688
815 826.0 c167 o951
715 725.0 c168 o365
740 749.0 c168 o695
760 767.0 c168 o16
780 788.0 c168 o790
875 881.0 c168 o917
890 897.0 c168 o109
715 727.0 c169 o36
735 743.0 c169 o11
760 766.0 c169 o783
800 809.0 c169 o205
815 826.0 c169 o516
870 876.0 c169 o216
890 898.0 c169 o386
750 762.0 c170 o14
795 804.0 c170 o603
820 826.0 c170 o71
835 843.0 c170 o405
880 889.0 c170 o41
725 735.0 c171 o850
755 762.0 c171 o830
790 795.0 c171 o880
720 727.0 c172 o545
735 742.0 c172 o916
755 763.0 c172 o717
770 778.0 c172 o407
785 794.0 c172 o80
810 819.0 c172 o736
745 755.0 c173 o955
775 785.0 c173 o98
800 808.0 c173 o526
835 843.0 c173 o327
870 876.0 c173 o438
880 888.0 c173 o299
740 751.0 c174 o263
770 779.0 c174 o792
890 900.0 c174 o599
860 868.0 c180 o795
880 886.0 c180 o535
895 905.0 c180 o398
905 916.0 c180 o182
925 936.0 c180 o503
950 958.0 c180 o759
885 891.0 c181 o961
905 914.0 c181 o65
925 936.0 c181 o766
945 953.0 c181 o629
960 970.0 c181 o732
970 985.0 c181 o631
880 889.0 c183 o751 o230
905 915.0 c183 o303
935 944.0 c183 o913
880 888.0 c185 o873
895 904.0 c185 o767
915 925.0 c185 o281
940 950.0 c185 o846
880 888.0 c186 o225
900 906.0 c186 o918
860 867.0 c187 o541
870 877.0 c187 o844
885 893.0 c187 o486
900 910.0 c187 o554
920 927.0 c187 o276
935 943.0 c187 o826
870 877.0 c189 o581
890 898.0 c189 o550
905 917.0 c189 o745
920 932.0 c189 o843
945 953.0 c189 o533
910 924.0 c190 o238
940 947.0 c190 o895
905 916.0 c191 o909
935 943.0 c191 o256
970 979.0 c191 o647
995 1002.0 c191 o838
880 888.0 c193 o656
890 901.0 c193 o781
910 920.0 c193 o472
930 940.0 c193 o737
950 958.0 c193 o702
880 889.0 c194 o511
900 911.0 c194 o298
915 923.0 c194 o228
945 955.0 c194 o711
910 921.0 c196 o552
930 941.0 c196 o602
890 901.0 c198 o911 o347
915 926.0 c198 o950
935 945.0 c198 o112
950 960.0 c198 o555
960 973.0 c198 o132
970 989.0 c200 o827
985 1000.0 c201 o812
1010 1018.0 c201 o392
910 920.0 c202 o481
965 984.0 c202 o936
970 989.0 c203 o367
900 907.0 c204 o72
920 930.0 c204 o312
940 952.0 c204 o136
955 972.0 c204 o273
980 990.0 c204 o61
1000 1008.0 c204 o548
920 930.0 c205 o560
945 953.0 c205 o158
960 975.0 c205 o90
980 992.0 c205 o6
900 909.0 c206 o479
930 939.0 c206 o412
895 907.0 c207 o122
915 922.0 c207 o571
930 941.0 c207 o166
945 953.0 c207 o463
955 970.0 c207 o611
970 984.0 c207 o148
955 967.0 c208 o189
975 985.0 c208 o318
1005 1014.0 c208 o926
900 910.0 c209 o919
920 932.0 c209 o456
945 955.0 c209 o354
960 972.0 c209 o96
975 988.0 c209 o684
1020 1028.0 c209 o638
1050 1060.0 c209 o167
920 931.0 c210 o946
940 951.0 c210 o380
960 975.0 c210 o635
975 989.0 c210 o885
960 974.0 c211 o330
900 910.0 c212 o335
950 959.0 c212 o199
900 907.0 c213 o649
920 929.0 c213 o716
965 983.0 c213 o337
995 1001.0 c213 o902
905 916.0 c214 o427
930 938.0 c214 o74
950 959.0 c214 o817
965 977.0 c214 o898
980 992.0 c214 o964
1005 1015.0 c214 o549
900 907.0 c215 o601
920 926.0 c215 o658
930 938.0 c215 o325
950 958.0 c215 o654
965 982.0 c215 o127
905 916.0 c216 o963
955 967.0 c217 o421
970 985.0 c217 o957
910 921.0 c218 o159
935 942.0 c218 o789
945 953.0 c218 o30
960 977.0 c218 o277
980 989.0 c218 o396
905 916.0 c219 o349
925 935.0 c219 o539
955 961.0 c219 o752
965 981.0 c219 o197
895 907.0 c220 o180
940 949.0 c220 o145
960 976.0 c220 o530
980 993.0 c220 o471
